,id,artwork_name,artist_full_name,artist_first_name,artist_last_name,creation_year,century,source_url,image_url,collection_origins,artwork_type,school,original_id_in_collection,created_at,last_modified,omni_id,created_by_id,general_type,geocoded,color_pallete,dominant_color,palette_count
528,9b11ae9e-18eb-4d81-9409-0cb80eabf220,evening river st. petersburg,leonid afremov,leonid afremov,leonid afremov,2017.0,21.0,https://leonidafremov.deviantart.com/art/Evening-River-St-Petersburg-by-Leonid-Afremov-675050846,https://img00.deviantart.net/46eb/i/2017/105/b/b/evening_river_st__petersburg_by_leonid_afremov_by_leonidafremov-db5woke.jpg,DeviantArt,painting,modern,675050846,2017-11-16,2017-12-21,4043310,1,painting,f,"[u'#e5e1c6', u'#c78332', u'#8b250c', u'#89b9d9', u'#434b56', u'#18354f', u'#dec081', u'#b4c4d3', u'#a44e20', u'#507885', u'#441c12', u'#0f0e10']",#0f0e10,"[3355, 7735, 3306, 4470, 5193, 5744, 3284, 5120, 4610, 8004, 5240, 9475]"
529,1f9fcfb1-dec7-405c-8252-252dc9e018c7,"a harlem scene, new york, ny",o r d o n   p a r k s g,o r d o n   p a r k s,g,1943.0,20.0,http://www.moma.org/collection/works/184129,https://www.moma.org//media/W1siZiIsIjMwNzk1MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDIwMDB4MjAwMFx1MDAzZSJdXQ.jpg?sha=a1f4afea496b1f5b,MOMA - New York,photograph,unknown,184129,2017-11-16,2017-12-21,2057096,1,photograph,f,"[u'#f3f3f1', u'#595958', u'#343533', u'#1a1b1d', u'#19191c', u'#17171b', u'#f0f0ee', u'#e0e0e0', u'#babab9', u'#a3a4a0', u'#82827f', u'#1d1e1f']",#19191c,"[4512, 5505, 3716, 4722, 7957, 5684, 6572, 4766, 4698, 5487, 6211, 5706]"
530,7b9836e1-d577-47e6-a732-561339fd7291,text sound compositions 1 a stockholm festival 1968,a r i o u s   a r t i s t s v,a r i o u s   a r t i s t s,v,1969.0,20.0,http://www.moma.org/collection/works/184604,https://www.moma.org//media/W1siZiIsIjM4MDYxMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDIwMDB4MjAwMFx1MDAzZSJdXQ.jpg?sha=01a9b9afd4661b0b,MOMA - New York,audio,unknown,184604,2017-11-16,2017-12-21,2057171,1,new media,f,"[u'#dfd5ba', u'#a3a195', u'#e8dcbf', u'#5c5b56', u'#393936', u'#f5f4f3', u'#f0f0ef', u'#eae2c9', u'#e9e0c6', u'#e8dec3', u'#e5dcc1', u'#2e2e2c']",#dfd5ba,"[7861, 5802, 4922, 4294, 6703, 5893, 4501, 3797, 5168, 6722, 4318, 5555]"
531,92d4f3ba-6f51-4fba-985c-0a79af876c1e,7,a w r e n c e   w e i n e r l,a w r e n c e   w e i n e r,l,1972.0,20.0,http://www.moma.org/collection/works/184619,https://www.moma.org//media/W1siZiIsIjM4MDU4MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDIwMDB4MjAwMFx1MDAzZSJdXQ.jpg?sha=030dff66fb6b7f28,MOMA - New York,audio,unknown,184619,2017-11-16,2017-12-21,2057182,1,new media,f,"[u'#f6f5f4', u'#f2f1f0', u'#eacb9b', u'#e9cd9e', u'#e7cb9e', u'#e5cb9e', u'#b39d7c', u'#e7cda1', u'#eacea1', u'#ead2a8', u'#e9cc9e', u'#e6c89a']",#eacea1,"[5725, 4706, 2954, 6005, 7570, 2884, 2508, 5511, 10051, 2711, 5297, 9614]"
532,c7db47b8-a9f6-4e60-bf06-689af9054c4e,freiheit i (liberty i),scheinlicht,scheinlicht,scheinlicht,2015.0,21.0,https://scheinlicht.deviantart.com/art/Freiheit-I-liberty-I-513452996,https://pre00.deviantart.net/e82e/th/pre/f/2015/044/7/3/freiheit__liberty__by_scheinlicht-d8hp2v8.jpg,DeviantArt,painting,modern,513452996,2017-11-16,2017-12-21,4044160,1,painting,f,"[u'#f7c17c', u'#ecaf77', u'#dea973', u'#966562', u'#3d4d57', u'#fdcc86', u'#d3926d', u'#b77e67', u'#ac6a62', u'#944c5a', u'#69545d', u'#323047']",#b77e67,"[3926, 4420, 5177, 5263, 3182, 4360, 6401, 7478, 6691, 5011, 6203, 7424]"
533,cc1cb775-18ad-4c83-a366-872d6b914319,tears of the fall,leonid afremov,leonid afremov,leonid afremov,2017.0,21.0,https://leonidafremov.deviantart.com/art/Tears-Of-The-Fall-by-Leonid-Afremov-680758773,https://img00.deviantart.net/8f61/i/2017/135/b/5/tears_of_the_fall_by_leonid_afremov_by_leonidafremov-db9b0tx.jpg,DeviantArt,painting,modern,680758773,2017-11-16,2017-12-21,4044209,1,painting,f,"[u'#dc9d37', u'#d7cb91', u'#4c3d31', u'#4a1915', u'#4a6b5e', u'#1d353d', u'#d37423', u'#a16e34', u'#974625', u'#8ba889', u'#8a2417', u'#1a1215']",#1a1215,"[4483, 5164, 4836, 5235, 6861, 6977, 5261, 4494, 4405, 5602, 3456, 8762]"
534,c82a5f67-d65f-442c-b7f3-b85b471e31e3,u.s.s. edgar thomson steel works and monongahela river,a t o y a   r u b y   f r a z i e r l,a t o y a   r u b y   f r a z i e r,l,2013.0,21.0,http://www.moma.org/collection/works/188027,https://www.moma.org//media/W1siZiIsIjM5MTY4OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDIwMDB4MjAwMFx1MDAzZSJdXQ.jpg?sha=031c65eafec03f36,MOMA - New York,photograph,unknown,188027,2017-11-16,2017-12-21,2057782,1,photograph,f,"[u'#b0aba6', u'#9d9994', u'#7f7b76', u'#67635f', u'#3b3734', u'#25211f', u'#d3cec9', u'#c9c4bf', u'#bfbab6', u'#5a5652', u'#4a4642', u'#322e2b']",#25211f,"[4979, 4696, 5976, 5487, 5440, 6571, 3702, 6320, 5980, 5111, 6184, 5090]"
535,2dd1a23c-5090-4b0e-baf0-58aaf0ea60b6,"album cover for miles davis, live-evil",mati klarwein abdul,mati klarwein,abdul,1971.0,20.0,http://www.moma.org/collection/works/188804,https://www.moma.org//media/W1siZiIsIjMxNTkxNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDIwMDB4MjAwMFx1MDAzZSJdXQ.jpg?sha=e4322f6b67001d3d,MOMA - New York,design,unknown,188804,2017-11-16,2017-12-21,2057873,1,design,f,"[u'#d4d1ce', u'#bbb7a9', u'#8e2f2b', u'#834f36', u'#6e151b', u'#432f2c', u'#a19c89', u'#8f121c', u'#8d6a4a', u'#5e322b', u'#525c60', u'#321a1b']",#432f2c,"[3913, 6917, 4690, 5188, 3576, 7924, 4614, 4261, 4224, 6977, 5764, 7488]"
536,497fd16d-8040-4ab4-bcdd-8ea29ea47564,frosty winter,mishelangello,mishelangello,mishelangello,2011.0,21.0,https://mishelangello.deviantart.com/art/Frosty-winter-254752125,https://orig00.deviantart.net/cc4f/f/2011/236/c/b/cb2523a95adf8656956a382e357de18e-d47o7zx.jpg,DeviantArt,painting,modern,254752125,2017-11-16,2017-12-21,4044613,1,painting,f,"[u'#c9b59f', u'#443553', u'#f0f0ec', u'#e6e4de', u'#e2cca9', u'#e1c286', u'#dfdacf', u'#c5c6ca', u'#bca086', u'#93766e', u'#929cb4', u'#5e6c96']",#c5c6ca,"[2373, 6552, 4266, 6366, 4377, 7412, 5546, 8100, 2750, 4328, 7939, 5527]"
537,b8591ee9-2323-4e90-ae61-afd2b1acf671,the law,u l e s   d a s s i n j,u l e s   d a s s i n,j,1959.0,20.0,http://www.moma.org/collection/works/190941,https://www.moma.org//media/W1siZiIsIjMxNjY1NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDIwMDB4MjAwMFx1MDAzZSJdXQ.jpg?sha=542d208f4136b99d,MOMA - New York,film,unknown,190941,2017-11-16,2017-12-21,2058202,1,new media,f,"[u'#dbdbdb', u'#858585', u'#5d5d5d', u'#3f3f3f', u'#292929', u'#bababa', u'#aaaaaa', u'#9e9e9e', u'#929292', u'#727272', u'#505050', u'#161616']",#292929,"[3554, 4822, 5329, 6951, 8139, 4582, 4562, 4021, 4442, 6144, 4900, 8090]"
538,19a21c71-38da-4a1b-9a55-663d2d3a1634,rural memory,kasia1989,kasia1989,kasia1989,2016.0,21.0,https://kasia1989.deviantart.com/art/Rural-memory-654067145,https://img00.deviantart.net/d906/i/2016/364/4/3/rural_memory_by_kasia1989-datexft.jpg,DeviantArt,painting,modern,654067145,2017-11-16,2017-12-21,4044664,1,painting,f,"[u'#e6e1cc', u'#c8d5c7', u'#63673f', u'#3e3928', u'#c7be8d', u'#a2b8af', u'#a19e62', u'#7a7244', u'#78907e', u'#485841', u'#2a2c1c', u'#11120c']",#7a7244,"[3857, 3724, 5108, 5970, 5617, 5798, 7273, 7354, 4552, 3869, 5374, 7040]"
539,e9fa87d1-89fd-4206-b01d-3563dea727bc,joe maloney,o e   m a l o n e y j,o e   m a l o n e y,j,1982.0,20.0,http://www.moma.org/collection/works/191542,https://www.moma.org//media/W1siZiIsIjMxNjkxMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDIwMDB4MjAwMFx1MDAzZSJdXQ.jpg?sha=e45d5f033d462d5f,MOMA - New York,photograph,unknown,191542,2017-11-16,2017-12-21,2058481,1,photograph,f,"[u'#f3efec', u'#f1edeb', u'#9a9399', u'#645b66', u'#473940', u'#352f38', u'#2e2b36', u'#1e0f1a', u'#eae6e5', u'#cbc4c5', u'#2b242a', u'#241e23']",#1e0f1a,"[5404, 6074, 4765, 6302, 4893, 4344, 4274, 7784, 5140, 3878, 5279, 7399]"
540,63c1108a-2fb4-4190-a8c0-10ef7d38278a,dance,danuta50,danuta50,danuta50,2010.0,21.0,https://danuta50.deviantart.com/art/Dance-181021078,https://orig00.deviantart.net/4695/f/2010/273/b/1/dance_by_danuta50-d2zrwra.jpg,DeviantArt,painting,modern,181021078,2017-11-23,2017-12-21,4160041,1,painting,f,"[u'#e7d9c6', u'#cfa375', u'#b57340', u'#b39f8d', u'#f6f6ef', u'#eff2ed', u'#ebe8df', u'#d5cec2', u'#cfbaa3', u'#916244', u'#733419', u'#35120c']",#ebe8df,"[6012, 3717, 4276, 6523, 4212, 5340, 9813, 6108, 7679, 3288, 4684, 3884]"
541,c03c55fb-fde7-43e8-b672-280010abb35d,luca (poster for the film directed by humberto solas),a l   m a r t n e z r,a l   m a r t n e z,r,1968.0,20.0,http://www.moma.org/collection/works/192636,https://www.moma.org//media/W1siZiIsIjMyNzc4OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDIwMDB4MjAwMFx1MDAzZSJdXQ.jpg?sha=61a87f70746d04d0,MOMA - New York,design,unknown,192636,2017-11-16,2017-12-21,2058667,1,design,f,"[u'#cc6334', u'#7e4f6b', u'#f2ead1', u'#ebca45', u'#e8c636', u'#e2c249', u'#b7804f', u'#9b5479', u'#8c944e', u'#434445', u'#425a87', u'#3c3a3b']",#e8c636,"[5710, 1940, 7867, 414, 12422, 855, 4268, 7821, 5832, 5430, 4990, 7987]"
542,9f4cf530-2723-4b12-a17e-c2571cb50de6,name card for milan knizak,e o r g e   m a c i u n a s g,e o r g e   m a c i u n a s,g,1964.0,20.0,http://www.moma.org/collection/works/192942,https://www.moma.org//media/W1siZiIsIjM4MjY1MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDIwMDB4MjAwMFx1MDAzZSJdXQ.jpg?sha=d3f948f799d65442,MOMA - New York,print,unknown,192942,2017-11-16,2017-12-21,2058760,1,print,f,"[u'#fbf9f7', u'#f8f7f4', u'#f3f3f2', u'#f1efe8', u'#e6dfd2', u'#e3dfd4', u'#e2ddd1', u'#cbc5bc', u'#5f5b53', u'#f7f4ef', u'#ece8dd', u'#e7e2d6']",#e2ddd1,"[4048, 6675, 4597, 6826, 4169, 3277, 7884, 4975, 6485, 4190, 6821, 5589]"
543,c30eb96b-028e-4c33-bb7b-f611b9cae5ae,loneliness - watercolors and ink,musiriam,musiriam,musiriam,2016.0,21.0,https://musiriam.deviantart.com/art/Loneliness-Watercolors-and-ink-653264572,https://pre00.deviantart.net/1d66/th/pre/i/2016/360/d/f/loneliness___watercolors_and_ink_by_musiriam-dasxq64.jpg,DeviantArt,painting,modern,653264572,2017-11-16,2017-12-21,4045498,1,painting,f,"[u'#f3f5cf', u'#eba59b', u'#e7e7c3', u'#bd6973', u'#949b89', u'#606763', u'#1f2b42', u'#0a051c', u'#b7ccae', u'#852240', u'#ebd1b3', u'#03000e']",#03000e,"[4326, 4711, 5536, 4752, 6795, 6016, 4432, 5196, 6645, 5086, 4214, 7827]"
544,ce0b5a7c-9ab3-46db-afc8-cc71c0996b6f,gewandhaus quartet,u g u s t   s a n d e r a,u g u s t   s a n d e r,a,1921.0,20.0,http://www.moma.org/collection/works/194094,https://www.moma.org//media/W1siZiIsIjMyOTI2NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDIwMDB4MjAwMFx1MDAzZSJdXQ.jpg?sha=0d8a2e2902b3eac9,MOMA - New York,photograph,unknown,194094,2017-11-16,2017-12-21,2059295,1,photograph,f,"[u'#534f44', u'#49453b', u'#38352d', u'#37332c', u'#302d26', u'#c6c4bc', u'#949085', u'#6a665b', u'#423e35', u'#3c3830', u'#35322b', u'#333029']",#333029,"[5431, 5777, 4411, 5036, 6276, 3901, 4582, 6638, 5510, 7013, 3772, 7189]"
545,73096683-aecb-48c0-85a1-62e24c9da93d,"endlich 1,",a r t i n   k i p p e n b e r g e r m,a r t i n   k i p p e n b e r g e r,m,1986.0,20.0,http://www.moma.org/collection/works/195106,https://www.moma.org//media/W1siZiIsIjMzMjY5NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDIwMDB4MjAwMFx1MDAzZSJdXQ.jpg?sha=a8157f93c76a1f20,MOMA - New York,illustrated book,unknown,195106,2017-11-16,2017-12-21,2059575,1,print,f,"[u'#f1efef', u'#858f6d', u'#808d69', u'#778160', u'#f7f4f5', u'#f4f2f3', u'#9ea68b', u'#8d9674', u'#889471', u'#86926e', u'#828e6a', u'#7f8a68']",#7f8a68,"[3352, 4962, 4782, 2805, 5241, 5913, 983, 7571, 6277, 6825, 7164, 9661]"
546,c622aecf-47e8-47a9-9e3d-3f80804e0e09,"walter grond das feld,",a r t i n   k i p p e n b e r g e r m,a r t i n   k i p p e n b e r g e r,m,1991.0,20.0,http://www.moma.org/collection/works/195168,https://www.moma.org//media/W1siZiIsIjMzMjYzOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDIwMDB4MjAwMFx1MDAzZSJdXQ.jpg?sha=b373cd7401c4579c,MOMA - New York,illustrated book,unknown,195168,2017-11-16,2017-12-21,2059625,1,print,f,"[u'#f8f7f8', u'#f4f3f3', u'#f1efef', u'#e09ba9', u'#dedbd9', u'#d9b1b0', u'#afaba4', u'#e39eac', u'#856551', u'#f5f4f4', u'#e3a0ae', u'#db9ea8']",#e09ba9,"[5467, 5303, 4160, 9491, 2999, 1973, 5267, 9043, 4568, 7431, 7924, 1910]"
547,0589cd36-968d-49cc-974d-c08efcafe75b,der ring vereinigung letterhead (with sketch by meyer),designer unknown,designer,unknown,1930.0,20.0,http://www.moma.org/collection/works/198373,https://www.moma.org//media/W1siZiIsIjM0ODQ1NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDIwMDB4MjAwMFx1MDAzZSJdXQ.jpg?sha=3ff513844a76d7ca,MOMA - New York,design,unknown,198373,2017-11-17,2017-12-21,2059981,1,design,f,"[u'#f7f7f2', u'#e9d9b8', u'#e4d5b4', u'#e2d1af', u'#dac9a8', u'#ebdcbc', u'#e7d6b4', u'#e6d8b9', u'#e4d2b0', u'#e0d0ae', u'#dfcca9', u'#b7a88d']",#dac9a8,"[4839, 6813, 6923, 5009, 7816, 5489, 6849, 2412, 5887, 5031, 5048, 3420]"
548,97352d48-d578-4390-b195-b1320c92732b,emblem pictura,pieter cornelisz. hooft,pieter cornelisz.,hooft,1611.0,17.0,http://arkyves.org/view/embhab_31-geom-3_emblem024/?&facet_ic=O0&facet_ic=O1&facet_ic=O2&facet_ic=O3&facet_ic=O4&facet_ic=O5&facet_ic=O6&facet_ic=O7&facet_ic=O8&facet_ic=O9,http://arkyves.org/f/hab_31-geom-3_pic059.jpg,Brill Iconclass Arkyves,emblem pictura,unknown,embhab_31-geom-3_emblem024,2017-12-18,2017-12-21,13330140,1,unknown,f,"[u'#d7c9b9', u'#d1c3b3', u'#d0bfaf', u'#c4b5a5', u'#bead9b', u'#7d6f5f', u'#ccbeaf', u'#cabaa9', u'#b5a695', u'#a49484', u'#8f8070', u'#524639']",#cabaa9,"[4483, 5456, 3358, 6410, 4969, 5399, 5448, 7252, 5169, 6004, 5162, 6426]"
549,9d596d4d-b3fd-4fe0-aaae-a3edac8b9717,diluvia a roma,duytter,duytter,duytter,2010.0,21.0,https://duytter.deviantart.com/art/Diluvia-a-Roma-185216952,https://img00.deviantart.net/258f/i/2011/200/3/f/diluvia_a_roma_by_duytter-d329ubc.jpg,DeviantArt,painting,modern,185216952,2017-11-17,2017-12-21,4046830,1,painting,f,"[u'#9da7b0', u'#737b85', u'#566b7b', u'#3a3132', u'#131518', u'#0e0b0b', u'#0b0505', u'#dbdee5', u'#4c5862', u'#394853', u'#272e36', u'#231e21']",#4c5862,"[3735, 4503, 5443, 4744, 5177, 4855, 6914, 4323, 7541, 6693, 5719, 5889]"
550,e887a45d-5c7d-4875-8e6a-d7c0a81bb01d,untitled from four sheets to the wind,a t t h e w   m o n a h a n m,a t t h e w   m o n a h a n,m,2009.0,21.0,http://www.moma.org/collection/works/200256,https://www.moma.org//media/W1siZiIsIjM0MzQzMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDIwMDB4MjAwMFx1MDAzZSJdXQ.jpg?sha=c65cd8abf37a3257,MOMA - New York,print,unknown,200256,2017-11-17,2017-12-21,2060626,1,print,f,"[u'#f9f9f8', u'#f7f7f6', u'#f5f5f4', u'#f1f1ed', u'#e9e5dc', u'#b4afa0', u'#fcfcfb', u'#fafaf9', u'#f8f8f7', u'#ebe8df', u'#e7e4dc', u'#e6e2d8']",#e6e2d8,"[5283, 7246, 7761, 840, 5980, 4280, 4020, 5723, 5516, 6234, 4676, 7977]"
551,b77f29a1-565a-4e4c-8401-81972dae9f10,winter scene,hellien,hellien,hellien,2012.0,21.0,https://hellien.deviantart.com/art/Winter-scene-341834729,https://pre00.deviantart.net/8a4f/th/pre/i/2012/343/e/1/winter_scene_by_hellien-d5nipd5.jpg,DeviantArt,painting,modern,341834729,2017-11-17,2017-12-21,4047033,1,painting,f,"[u'#a8adc0', u'#694762', u'#606798', u'#8b6a8e', u'#8b7a9b', u'#8688aa', u'#735c81', u'#6f6c98', u'#6978a9', u'#545a89', u'#394061', u'#1f1829']",#545a89,"[3083, 4966, 6617, 4737, 3435, 4009, 3224, 4250, 6967, 9456, 6137, 8655]"
552,369e254d-1c53-40a0-9d92-0aa824b62d9c,emblem pictura,jakob de zetter,jakob de,zetter,1614.0,17.0,http://arkyves.org/view/embhab_39-7-geom-2s_emblem024/?&facet_ic=O0&facet_ic=O1&facet_ic=O2&facet_ic=O3&facet_ic=O4&facet_ic=O5&facet_ic=O6&facet_ic=O7&facet_ic=O8&facet_ic=O9,http://arkyves.org/f/embhab_39-7-geom-2s_pic059.jpg,Brill Iconclass Arkyves,emblem pictura,unknown,embhab_39-7-geom-2s_emblem024,2017-12-18,2017-12-21,13330291,1,unknown,f,"[u'#dfd5c7', u'#d1c9bb', u'#b1a799', u'#998f82', u'#564d41', u'#463d32', u'#322920', u'#d9cec0', u'#d6cabb', u'#cfc4b5', u'#c5baac', u'#746a5e']",#cfc4b5,"[3370, 4459, 4309, 4903, 5545, 5235, 6858, 6151, 4200, 8319, 6332, 5855]"
553,7de7c7ad-f1bc-423d-8bf5-b797e7c1eaba,emblem pictura,jakob de zetter,jakob de,zetter,1614.0,17.0,http://arkyves.org/view/embhab_39-7-geom-2s_emblem068/?&facet_ic=O0&facet_ic=O1&facet_ic=O2&facet_ic=O3&facet_ic=O4&facet_ic=O5&facet_ic=O6&facet_ic=O7&facet_ic=O8&facet_ic=O9,http://arkyves.org/f/embhab_39-7-geom-2s_pic147.jpg,Brill Iconclass Arkyves,emblem pictura,unknown,embhab_39-7-geom-2s_emblem068,2017-12-18,2017-12-21,13330335,1,unknown,f,"[u'#d6cbbd', u'#d5c7b8', u'#cfc3b4', u'#cdbfb0', u'#73695d', u'#51473c', u'#ddd2c4', u'#d0c6b8', u'#c4baac', u'#a79c8f', u'#40382f', u'#2e261e']",#c4baac,"[5525, 4005, 5783, 4772, 6743, 5316, 3565, 3657, 7323, 6634, 5323, 6890]"
554,ea99d3e9-97d9-4555-8a72-b87cce0222d6,cumuls,o u i s e   b o u r g e o i s l,o u i s e   b o u r g e o i s,l,1970.0,20.0,http://www.moma.org/collection/works/204646,https://www.moma.org//media/W1siZiIsIjM2NTYwOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDIwMDB4MjAwMFx1MDAzZSJdXQ.jpg?sha=c5db12a304fe60f0,MOMA - New York,drawings,unknown,204646,2017-11-17,2017-12-21,2061292,1,drawing,f,"[u'#fbf5ee', u'#f3e5d2', u'#f1e7d6', u'#efe5d2', u'#ede1cd', u'#f5ead8', u'#f4e8d5', u'#f1e2cf', u'#efe2ce', u'#eadac5', u'#c9a290', u'#f1e5d2']",#eadac5,"[5539, 6184, 6319, 4633, 5886, 6377, 4498, 4273, 4305, 8377, 3529, 5616]"
555,01ee6689-a3ab-4424-ae9e-49f09b9d6283,the iron ministry,. p .   s n i a d e c k i j,. p .   s n i a d e c k i,j,2014.0,21.0,http://www.moma.org/collection/works/204857,https://www.moma.org//media/W1siZiIsIjM3NDc5MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDIwMDB4MjAwMFx1MDAzZSJdXQ.jpg?sha=648e61388b9df4b2,MOMA - New York,video,unknown,204857,2017-11-17,2017-12-21,2061327,1,new media,f,"[u'#c4c1c0', u'#7f7972', u'#413b39', u'#272524', u'#1d1b1a', u'#161515', u'#d8d8d6', u'#d3d2d1', u'#645c55', u'#504845', u'#35302f', u'#0d0c0e']",#d3d2d1,"[2654, 4780, 4961, 6527, 5533, 4776, 4194, 8790, 5062, 6981, 4859, 6419]"
556,6216f8e8-1d5a-4829-8f41-dd4da84c1200,"shelters for a roman archaeological site, from the zumthor project / scores and images (sheet ii 2)",danuser hans,danuser,hans,1988.0,20.0,http://www.moma.org/collection/works/216478,https://www.moma.org//media/W1siZiIsIjM5MjYxNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDIwMDB4MjAwMFx1MDAzZSJdXQ.jpg?sha=aa3afdaebcdf7e31,MOMA - New York,architecture,unknown,216478,2017-11-17,2017-12-21,2061715,1,photograph,f,"[u'#5a5958', u'#4e4d4c', u'#464544', u'#403f3f', u'#343333', u'#2d2d2d', u'#1b1b1b', u'#797876', u'#3a3a3a', u'#282828', u'#242424', u'#20201f']",#20201f,"[4717, 4555, 4074, 4542, 5875, 5780, 7183, 3477, 5293, 4639, 7648, 7753]"
557,3c1e964c-f1a9-4352-a5ad-50e15aedb2b6,25,shyyboyy,shyyboyy,shyyboyy,2016.0,21.0,https://shyyboyy.deviantart.com/art/25-612644209,https://pre00.deviantart.net/07ec/th/pre/i/2016/153/1/f/25_by_shyyboyy-da4r3ap.jpg,DeviantArt,painting,modern,612644209,2017-11-17,2017-12-21,4048076,1,painting,f,"[u'#ced7dd', u'#b5cfe1', u'#adb7c1', u'#8297ad', u'#7c7f85', u'#6a6764', u'#334762', u'#e7e6e3', u'#d8e2e8', u'#88aece', u'#5c86ad', u'#466688']",#88aece,"[3975, 5491, 6309, 4745, 4382, 6743, 5036, 5052, 3521, 8314, 6753, 5215]"
558,3e3048de-dd94-47fb-a963-f49a99d6acdf,untitled,h r i s t o p h e r   w o o l c,h r i s t o p h e r   w o o l,c,2005.0,21.0,http://www.moma.org/collection/works/219807,https://www.moma.org//media/W1siZiIsIjM5Njk3NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDIwMDB4MjAwMFx1MDAzZSJdXQ.jpg?sha=1e327450c65d2959,MOMA - New York,print,unknown,219807,2017-11-17,2017-12-21,2061958,1,print,f,"[u'#fdf9f9', u'#fcfbfc', u'#fbf9fa', u'#f9f9f8', u'#cecdcb', u'#7a7977', u'#fbf9fc', u'#fefaf8', u'#fcfafb', u'#fafafa', u'#f8f6f6', u'#edecea']",#fbf9fa,"[9, 5710, 15888, 4076, 6850, 5750, 19, 13, 13137, 1928, 5066, 7090]"
559,24ad8b33-3ece-4ef2-a743-3311631abcd6,emblem pictura,salomon neugebauer,salomon,neugebauer,1619.0,17.0,http://arkyves.org/view/embhab_405-quod-2s_emblem198/?&facet_ic=O0&facet_ic=O1&facet_ic=O2&facet_ic=O3&facet_ic=O4&facet_ic=O5&facet_ic=O6&facet_ic=O7&facet_ic=O8&facet_ic=O9,http://arkyves.org/f/embhab_405-quod-2s_pic413.jpg,Brill Iconclass Arkyves,emblem pictura,unknown,embhab_405-quod-2s_emblem198,2017-12-18,2017-12-21,13330561,1,unknown,f,"[u'#ccbfaf', u'#cabbac', u'#c6b5a5', u'#c2b5a5', u'#c0af9f', u'#baad9d', u'#ab9d8d', u'#7f7364', u'#d1c4b5', u'#c8b8a8', u'#5b5042', u'#3e3427']",#3e3427,"[5969, 6092, 3502, 5973, 5221, 6188, 5475, 4115, 4433, 6306, 4807, 7455]"
560,4933c287-22c0-41ca-97ac-d49dd960d005,wollerton old hall gardens,alina-kurbiel,alina-kurbiel,alina-kurbiel,2015.0,21.0,https://alina-kurbiel.deviantart.com/art/Wollerton-Old-Hall-Gardens-551613442,https://orig00.deviantart.net/d52b/f/2015/218/d/e/wollerton_old_hall_gardens_by_alina_kurbiel-d94eznm.jpg,DeviantArt,painting,modern,551613442,2017-11-17,2017-12-21,4049312,1,painting,f,"[u'#e2e5dd', u'#d9d9d2', u'#bcd7a6', u'#b2b594', u'#1b171c', u'#edeee7', u'#947059', u'#7f221a', u'#78b064', u'#666c4e', u'#3f604f', u'#3e261f']",#3e261f,"[6445, 5271, 3945, 5289, 6727, 5300, 3005, 3218, 6961, 5347, 6637, 7391]"
561,5aa3e35e-9e06-4429-a632-f416c3086070,heart of forest,miaerrianirielynn,miaerrianirielynn,miaerrianirielynn,2016.0,21.0,https://miaerrianirielynn.deviantart.com/art/Heart-of-Forest-607214718,https://img00.deviantart.net/9187/i/2016/126/3/b/heart_of_forest_by_miaerrianirielynn-da1ipvi.jpg,DeviantArt,painting,modern,607214718,2017-11-17,2017-12-21,4049352,1,painting,f,"[u'#96b55e', u'#95653c', u'#72472b', u'#69613e', u'#573f2b', u'#d6e69f', u'#d2be80', u'#be8a50', u'#8b8a56', u'#618639', u'#385625', u'#322619']",#618639,"[6727, 4138, 3270, 4574, 6462, 4389, 4319, 3948, 5394, 8090, 6716, 7509]"
562,22d5cc4f-2ce0-4aa6-a911-bc474a9ac282,spring time,artbyteresa,artbyteresa,artbyteresa,2016.0,21.0,https://artbyteresa.deviantart.com/art/SPRING-TIME-640086783,https://img00.deviantart.net/fb03/i/2016/288/f/4/spring_time_by_artbyteresa-dal3a4f.jpg,DeviantArt,painting,modern,640086783,2017-11-17,2017-12-21,4049807,1,painting,f,"[u'#a6572b', u'#90957b', u'#6d93ad', u'#68a3d2', u'#586d6d', u'#5493c1', u'#25555b', u'#cfca8a', u'#a0ac8f', u'#972015', u'#71acdb', u'#1e1a24']",#1e1a24,"[5755, 985, 9209, 6496, 2673, 5909, 5768, 3364, 627, 8560, 6499, 9691]"
